command,isKeyDetected,value,type,time_listen_start / focus_in_time,time_transcribed,time_inserted / focus_out_time
firstname,Autofill,Sherlock,TEXT,1597845423090,1597845426326,1597845426334
lastname,Autofill,Holmes,TEXT,1597845423090,1597845426326,1597845426336
address,Autofill,"221B, Baker Street",TEXT,1597845423090,1597845426326,1597845426337
country,Autofill,United Kingdom,SELECT,1597845423090,1597845426326,1597845426340
pin,Autofill,NW1 6XE,TEXT,1597845423090,1597845426326,1597845426344
email,Autofill,sherlock@gov.uk,TEXT,1597845423090,1597845426326,1597845426346
phone,Autofill,1747503639,TEXT,1597845423090,1597845426326,1597845426349
city,Autofill,London,TEXT,1597845423090,1597845426326,1597845426353
state,Autofill,,TEXT,1597845423090,1597845426326,1597845426357
profession detective,True,detective,SELECT,1597845428552,1597845431721,1597845431729
landmark Hospital,True,Hospital,TEXT,1597845432642,1597845435054,1597845435060
State England,True,England,TEXT,1597845435988,1597845438609,1597845438617
gender male,True,male,RADIO,1597845439338,1597845442000,1597845442014
vehicle car,True,car,CHECKBOX,1597845442853,1597845445220,1597845445290
h35,False,,,1597845446513,1597845448869,
age Spotify,True,Spotify,RANGE,1597845450049,1597845452485,1597845452509
8:35,False,,,1597845454207,1597845456852,
description about Sherlock Holmes,True,about Sherlock Holmes,TEXTAREA,1597845459495,1597845463368,1597845463382
safe,False,,,1597845464109,1597845465829,
save,True,,,1597845466683,1597845468504,1597845468526
